DateTimeUTC,StationID,Longitude,Latitude,StationName,ClimateID,Year,Month,Day,TimeUTC,TempC,TempFlag,DewPointTempC,DewPointTempFlag,RelHum,RelHumFlag,WindDir10sdeg,WindDirFlag,WindSpdkmh,WindSpdFlag,Visibilitykm,VisibilityFlag,StnPresskPa,StnPressFlag,Hmdx,HmdxFlag,WindChill,WindChillFlag,Weather,PrecipAmountmm,PrecipAmountFlag,Location
2022-08-18 05:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,18,05:00,20.4,,10.6,,54.0,,0.0,,1.0,,,,94.34,,,,,,,0.0,,Edmonton
2022-09-19 01:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,9,19,01:00,16.2,,6.5,,53.0,,29.0,,3.0,,,,92.99,,,,,,,0.0,,Edmonton
2022-02-16 10:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,2,16,10:00,-15.3,,-20.1,,67.0,,9.0,,7.0,,,,94.14,,,,-20.0,,,0.0,,Edmonton
2022-05-06 08:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,6,08:00,16.2,,7.1,,55.0,,21.0,,12.0,,,,91.31,,,,,,,0.0,,Edmonton
2022-04-07 01:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,4,7,01:00,8.1,,-7.7,,32.0,,35.0,,13.0,,,,94.87,,,,,,,0.0,,Edmonton
2022-02-22 15:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,2,22,15:00,-23.8,,-27.0,,75.0,,26.0,,5.0,,,,95.77,,,,-29.0,,,0.0,,Edmonton
2022-06-12 04:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,12,04:00,18.6,,5.9,,43.0,,24.0,,8.0,,,,92.65,,,,,,,0.0,,Edmonton
2022-07-07 09:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,7,7,09:00,14.7,,12.0,,84.0,,13.0,,10.0,,,,93.82,,,,,,,0.0,,Edmonton
2022-07-05 07:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,7,5,07:00,14.2,,12.2,,88.0,,9.0,,10.0,,,,93.78,,,,,,,0.0,,Edmonton
2022-03-29 00:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,3,29,00:00,-0.7,,-2.4,,88.0,,34.0,,13.0,,,,93.16,,,,-5.0,,,0.2,,Edmonton
2022-04-16 22:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,4,16,22:00,-0.2,,-7.0,,60.0,,7.0,,12.0,,,,93.77,,,,-4.0,,,0.0,,Edmonton
2022-02-09 07:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,2,9,07:00,1.9,,-4.8,,61.0,,21.0,,6.0,,,,93.52,,,,,,,0.0,,Edmonton
2022-01-07 23:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,1,7,23:00,-27.1,,-30.6,,72.0,,33.0,,15.0,,,,91.89,,,,-38.0,,,0.3,,Edmonton
2022-04-27 21:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,4,27,21:00,5.8,,1.6,,75.0,,30.0,,25.0,,,,92.84,,,,,,,0.0,,Edmonton
2022-04-07 21:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,4,7,21:00,13.5,,-7.9,,22.0,,16.0,,23.0,,,,94.47,,,,,,,0.0,,Edmonton
2022-01-27 06:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,1,27,06:00,-0.7,,-5.3,,71.0,,30.0,,5.0,,,,94.73,,,,-2.0,,,0.0,,Edmonton
2022-12-25 05:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,25,05:00,-13.9,,-16.7,,80.0,,31.0,,11.0,,,,93.0,,,,-20.0,,,,M,Edmonton
2022-05-31 17:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,31,17:00,15.6,,-4.5,,25.0,,2.0,,9.0,,,,94.56,,,,,,,0.0,,Edmonton
2022-09-24 20:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,9,24,20:00,17.1,,0.3,,32.0,,31.0,,30.0,,,,94.03,,,,,,,0.6,,Edmonton
2022-07-02 22:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,7,2,22:00,11.7,,9.4,,86.0,,5.0,,6.0,,,,94.09,,,,,,,0.0,,Edmonton
2022-06-15 23:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,15,23:00,17.8,,10.5,,62.0,,33.0,,28.0,,,,93.2,,,,,,,0.0,,Edmonton
2022-11-28 15:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,11,28,15:00,-11.4,,-14.5,,78.0,,34.0,,22.0,,,,93.48,,,,-20.0,,,0.2,,Edmonton
2022-05-22 01:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,22,01:00,14.9,,-9.9,,17.0,,31.0,,12.0,,,,94.29,,,,,,,0.0,,Edmonton
2022-06-19 13:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,19,13:00,15.0,,10.6,,75.0,,1.0,,2.0,,,,93.29,,,,,,,0.0,,Edmonton
2022-12-08 00:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,8,00:00,-3.2,,-9.0,,64.0,,25.0,,4.0,,,,92.95,,,,-5.0,,,,M,Edmonton
2022-05-01 06:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,1,06:00,9.2,,-0.6,,51.0,,10.0,,15.0,,,,94.15,,,,,,,0.0,,Edmonton
2022-05-23 09:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,23,09:00,8.1,,-1.4,,51.0,,22.0,,5.0,,,,93.51,,,,,,,0.0,,Edmonton
2022-02-28 08:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,2,28,08:00,-8.8,,-10.9,,85.0,,29.0,,6.0,,,,93.5,,,,-12.0,,,0.0,,Edmonton
2022-08-15 21:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,15,21:00,27.4,,10.2,,34.0,,30.0,,8.0,,,,93.79,,29.0,,,,,0.0,,Edmonton
2022-07-11 07:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,7,11,07:00,16.7,,9.1,,61.0,,25.0,,6.0,,,,93.87,,,,,,,0.0,,Edmonton
2022-07-07 01:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,7,7,01:00,19.4,,11.7,,61.0,,13.0,,16.0,,,,93.87,,,,,,,0.0,,Edmonton
2022-08-17 08:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,17,08:00,17.7,,12.2,,70.0,,30.0,,10.0,,,,94.16,,,,,,,0.0,,Edmonton
2022-03-10 23:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,3,10,23:00,-12.2,,-20.5,,50.0,,36.0,,6.0,,,,94.33,,,,-16.0,,,0.0,,Edmonton
2022-06-05 17:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,5,17:00,17.2,,-0.9,,29.0,,13.0,,23.0,,,,93.2,,,,,,,0.0,,Edmonton
2022-09-16 05:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,9,16,05:00,14.1,,12.0,,87.0,,15.0,,8.0,,,,93.41,,,,,,,0.0,,Edmonton
2022-12-20 04:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,20,04:00,-26.9,,-30.4,,72.0,,31.0,,11.0,,,,95.52,,,,-36.0,,,,M,Edmonton
2022-10-11 19:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,11,19:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-10-23 05:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,23,05:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-06-03 06:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,3,06:00,15.0,,-2.2,,30.0,,12.0,,9.0,,,,93.66,,,,,,,0.0,,Edmonton
2022-03-20 14:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,3,20,14:00,-0.7,,-2.4,,88.0,,35.0,,17.0,,,,92.82,,,,-6.0,,,0.0,,Edmonton
2022-02-22 01:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,2,22,01:00,-19.8,,-25.0,,64.0,,27.0,,3.0,,,,95.53,,,,-22.0,,,0.0,,Edmonton
2022-09-26 02:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,9,26,02:00,18.9,,6.5,,45.0,,36.0,,3.0,,,,93.95,,,,,,,0.0,,Edmonton
2022-12-15 04:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,15,04:00,-12.1,,-13.9,,86.0,,23.0,,2.0,,,,94.64,,,,-13.0,,,,M,Edmonton
2022-10-16 04:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,16,04:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-06-09 00:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,9,00:00,21.0,,6.4,,39.0,,18.0,,15.0,,,,93.06,,,,,,,0.0,,Edmonton
2022-08-07 20:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,7,20:00,26.5,,10.0,,36.0,,29.0,,17.0,,,,93.48,,28.0,,,,,0.0,,Edmonton
2022-10-24 15:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,24,15:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-05-28 09:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,28,09:00,9.6,,6.1,,79.0,,26.0,,7.0,,,,92.34,,,,,,,0.0,,Edmonton
2022-04-20 08:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,4,20,08:00,-1.2,,-1.9,,95.0,,36.0,,5.0,,,,92.97,,,,-3.0,,,0.0,,Edmonton
2022-05-03 13:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,3,13:00,2.4,,0.5,,87.0,,3.0,,7.0,,,,93.6,,,,,,,0.0,,Edmonton
2022-10-23 15:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,23,15:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-01-26 15:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,1,26,15:00,1.8,,-4.2,,64.0,,31.0,,25.0,,,,93.39,,,,,,,0.0,,Edmonton
2022-08-10 18:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,10,18:00,22.3,,9.9,,45.0,,13.0,,8.0,,,,94.06,,,,,,,0.0,,Edmonton
2022-08-14 20:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,14,20:00,24.0,,7.3,,34.0,,30.0,,14.0,,,,93.77,,,,,,,0.0,,Edmonton
2022-11-11 16:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,11,11,16:00,-15.0,,-17.8,,79.0,,22.0,,4.0,,,,94.12,,,,-18.0,,,0.0,,Edmonton
2022-09-03 00:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,9,3,00:00,31.2,,6.0,,21.0,,19.0,,14.0,,,,93.4,,31.0,,,,,0.2,,Edmonton
2022-07-01 23:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,7,1,23:00,18.0,,11.4,,65.0,,6.0,,17.0,,,,93.87,,,,,,,0.0,,Edmonton
2022-09-20 20:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,9,20,20:00,13.0,,1.2,,45.0,,30.0,,9.0,,,,94.38,,,,,,,0.0,,Edmonton
2022-08-11 04:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,11,04:00,22.9,,15.1,,62.0,,11.0,,3.0,,,,93.77,,27.0,,,,,0.0,,Edmonton
2022-10-03 23:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,3,23:00,20.6,,6.8,,41.0,,13.0,,17.0,,,,93.96,,,,,,,0.0,,Edmonton
2022-12-14 01:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,14,01:00,-6.3,,-10.8,,70.0,,21.0,,4.0,,,,93.45,,,,-8.0,,,,M,Edmonton
2022-04-30 22:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,4,30,22:00,12.1,,-3.2,,34.0,,9.0,,16.0,,,,94.11,,,,,,,0.0,,Edmonton
2022-03-13 09:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,3,13,09:00,-2.7,,-4.8,,85.0,,8.0,,8.0,,,,92.88,,,,-6.0,,,0.0,,Edmonton
2022-05-30 20:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,30,20:00,15.3,,-2.2,,30.0,,34.0,,16.0,,,,94.25,,,,,,,0.0,,Edmonton
2022-10-16 06:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,16,06:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-02-25 23:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,2,25,23:00,0.8,,-9.7,,45.0,,27.0,,12.0,,,,93.46,,,,,,,0.0,,Edmonton
2022-05-29 21:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,29,21:00,13.6,,3.7,,51.0,,32.0,,20.0,,,,92.98,,,,,,,0.0,,Edmonton
2022-03-15 20:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,3,15,20:00,8.7,,-1.8,,48.0,,20.0,,7.0,,,,92.2,,,,,,,0.0,,Edmonton
2022-11-20 21:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,11,20,21:00,5.5,,-3.6,,52.0,,28.0,,10.0,,,,93.61,,,,,,,0.0,,Edmonton
2022-12-29 06:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,29,06:00,-10.9,,-13.7,,80.0,,27.0,,4.0,,,,92.48,,,,-13.0,,,,M,Edmonton
2022-07-01 18:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,7,1,18:00,17.9,,12.2,,69.0,,2.0,,18.0,,,,93.75,,,,,,,0.0,,Edmonton
2022-10-25 05:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,25,05:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-06-13 01:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,13,01:00,12.9,,9.9,,82.0,,20.0,,7.0,,,,92.77,,,,,,,0.7,,Edmonton
2022-05-31 10:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,31,10:00,6.4,,-2.6,,53.0,,32.0,,7.0,,,,94.55,,,,,,,0.0,,Edmonton
2022-07-24 18:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,7,24,18:00,25.6,,10.7,,39.0,,32.0,,13.0,,,,93.7,,27.0,,,,,0.0,,Edmonton
2022-11-24 16:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,11,24,16:00,2.0,,-3.3,,68.0,,22.0,,6.0,,,,93.42,,,,,,,0.0,,Edmonton
2022-01-21 17:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,1,21,17:00,-6.6,,-11.4,,69.0,,4.0,,7.0,,,,94.28,,,,-10.0,,,0.0,,Edmonton
2022-10-04 13:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,4,13:00,8.3,,5.2,,80.0,,29.0,,7.0,,,,93.92,,,,,,,0.0,,Edmonton
2022-06-17 00:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,17,00:00,20.4,,8.4,,46.0,,13.0,,18.0,,,,93.48,,,,,,,0.0,,Edmonton
2022-12-20 02:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,20,02:00,-26.5,,-30.1,,72.0,,31.0,,13.0,,,,95.44,,,,-36.0,,,,M,Edmonton
2022-08-29 19:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,29,19:00,24.8,,6.5,,31.0,,20.0,,13.0,,,,93.47,,25.0,,,,,0.0,,Edmonton
2022-01-19 08:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,1,19,08:00,-25.3,,-28.1,,77.0,,24.0,,1.0,,,,95.27,,,,-26.0,,,0.0,,Edmonton
2022-01-08 17:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,1,8,17:00,-25.9,,-29.6,,71.0,,24.0,,7.0,,,,94.0,,,,-33.0,,,0.0,,Edmonton
2022-10-26 06:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,26,06:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-08-08 22:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,8,22:00,23.1,,5.5,,32.0,,35.0,,17.0,,,,93.75,,,,,,,0.0,,Edmonton
2022-10-30 01:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,10,30,01:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-06-15 07:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,15,07:00,12.3,,10.9,,91.0,,35.0,,28.0,,,,92.59,,,,,,,1.6,,Edmonton
2022-12-16 12:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,16,12:00,-7.6,,-10.2,,81.0,,23.0,,7.0,,,,94.03,,,,-11.0,,,,M,Edmonton
2022-08-20 19:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,8,20,19:00,28.4,,14.8,,43.0,,20.0,,8.0,,,,93.41,,32.0,,,,,0.0,,Edmonton
2022-01-19 21:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,1,19,21:00,-17.9,,-22.7,,66.0,,20.0,,14.0,,,,94.55,,,,-26.0,,,0.0,,Edmonton
2022-04-10 23:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,4,10,23:00,1.6,,-14.4,,29.0,,34.0,,26.0,,,,93.11,,,,,,,0.0,,Edmonton
2022-05-12 04:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,5,12,04:00,11.5,,1.2,,49.0,,8.0,,6.0,,,,93.69,,,,,,,0.0,,Edmonton
2022-01-07 13:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,1,7,13:00,,,,,,,,,,,,,,,,,,,,,,Edmonton
2022-06-01 22:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,6,1,22:00,20.1,,-2.1,,22.0,,34.0,,13.0,,,,94.21,,,,,,,0.0,,Edmonton
2022-02-05 13:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,2,5,13:00,-2.0,,-5.4,,78.0,,29.0,,11.0,,,,92.71,,,,-6.0,,,0.0,,Edmonton
2022-12-31 19:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,31,19:00,-11.7,,-13.7,,85.0,,22.0,,4.0,,,,92.26,,,,-14.0,,,,M,Edmonton
2022-04-21 12:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,4,21,12:00,-0.2,,-7.1,,60.0,,16.0,,12.0,,,,93.35,,,,-4.0,,,0.0,,Edmonton
2022-12-22 20:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,12,22,20:00,-25.7,,-29.3,,71.0,,17.0,,8.0,,,,95.88,,,,-33.0,,,,M,Edmonton
2022-11-13 20:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,11,13,20:00,-1.1,,-7.4,,62.0,,26.0,,11.0,,,,93.96,,,,-5.0,,,0.0,,Edmonton
2022-01-03 12:15:00+00:00,0,-113.52,53.57,EDMONTON BLATCHFORD,3012209,2022,1,3,12:00,-23.2,,-26.6,,73.0,,8.0,,13.0,,,,93.77,,,,-32.0,,,0.2,,Edmonton
